,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
0,1518.4589697833198,-865.0933809724231,814.7445916791419,337.84537737260166,1304.7551996599884,4749.791917311631,2025.1572115705042,-324.6682724690233,-56.3323813909759,-140.02064914527733
1,1721.7625431716801,-41.76803751133204,509.02548612488437,-224.052661243856,1400.675577421652,3266.3674378356736,1837.2094299609462,-372.80233838637577,-17.54926941323561,-20.535581761173752
2,1700.1192424728597,-853.9219092464,762.7082917542882,-152.74515318830555,501.6544347608436,3962.40814109304,1682.9440592996473,-308.64306544489324,-42.40358188344052,1.394596894485879
3,1427.3050678738932,578.4823364029928,709.4251925289964,-99.34346657057438,1544.34557777849,4634.726952572677,1507.226529933824,-276.97925445718397,-24.511422053094076,-7.3045078041866915
4,1476.717131781199,711.5348737989068,335.1120364622486,811.5468112329074,1894.0407896925913,5210.825703561138,1411.8134699437962,-324.083735183578,-29.556130499735794,-57.49218629114406
5,1593.0126185339668,647.4235128127531,664.5940326195459,1040.8967273590567,2545.022453611507,5090.190476740548,1374.736736933924,-181.38504810872053,-32.520642509128315,-72.86280916179126
6,1276.834532306833,2021.8984402399424,731.1693655329109,634.1858927349818,1615.409179893477,4273.587803620999,1267.3149460138898,-326.55744189613176,-28.61630518749176,-32.830265358493776
7,1285.6780427947974,-138.24625090448,419.60320311770346,1105.1260535487534,1982.1649769261953,4595.847455675082,1444.2941047139982,-187.74501678861301,-34.37746297677653,-54.23918654216326
8,1451.8795830654058,-271.03083072961556,729.5180148952988,774.855695612267,1455.9058490771515,5002.59286030149,1844.0035592771399,-376.61240491861133,-26.269220867190757,-31.772632830750144
9,1222.4048345848596,-306.4419808940563,284.7361732507963,27.404214742526904,1267.1769005730446,4490.6330106716405,1560.3474559509516,-291.44223509573885,-28.73335876246687,17.765860918796022
10,1399.0944169146878,227.34990716236655,657.6990478862615,346.29197866818413,1244.587290595577,3946.6833877139093,1623.9806226705214,-382.46842475553035,-30.783954645725842,46.48897600331858
11,1527.639142778989,-428.62580604290656,670.7912471301067,371.7588151526659,2065.8334925384743,3884.6407530180513,1520.2685681937483,-398.20591102842513,-33.43404377044695,43.61286335604006
12,1204.1520422237404,-457.6685324058106,517.8424133994433,1101.1666853031545,2255.9863773572074,4471.576601232606,1385.9374192484727,-350.19107979089756,-38.60263502701518,39.692900851340504
13,1424.42168752226,22.008974190257163,888.3249564128098,945.2976975432703,2343.512297671603,4365.383581835188,1428.6676634347573,-365.05537688533457,-39.159174102416316,28.752064384534705
14,1659.8517616483446,119.06269518162736,647.4321375008435,124.7868382865646,1234.412012493199,4901.986280495212,1796.146389902256,-376.1245267637908,-42.819953176140295,-34.46298756930869
15,1641.3569695437704,-813.015358541668,288.4566305766577,-197.89231541958912,1384.7262134755388,5138.736529988724,2138.3052343374657,-408.48392739215694,-31.67953246027441,6.386836449963404
16,2000.436207044309,-442.8247410899697,573.1033111778058,-126.12819208174992,1252.327362331529,4547.776219694936,2015.4311010006195,-364.7704919747845,-40.698732695760555,13.09179332976597
17,1436.0912362452245,329.26720314992747,416.29841846033594,-638.0731656727858,723.871266455094,4833.359409252437,1526.3239147341267,-402.15083570113455,-30.59493969280573,99.03340546318222
18,1527.257306552728,-378.68066201527654,892.2994520586997,-250.65749703733974,852.8106142740185,4573.165469065803,1589.769853868703,-341.16331542580645,-47.53882434483098,0.7596939604257287
19,1036.980935172338,687.8982856486093,234.78193696374558,306.8989221380523,1538.3194571571535,4908.401231255429,1282.4630002662236,-187.7553095399092,-33.80657379617158,30.54660380459498
20,1279.4436889647527,218.3060586534334,1048.8136374998794,111.76965308602342,2702.1080078255773,4820.583395154589,1200.7717862067734,-306.5969768545133,-41.69523455819956,-13.059657511955304
21,1009.9234080144867,648.386740240879,-161.16909942527514,1237.4321970991182,2583.2580946498265,4697.892274779694,1365.9630872849725,-342.29863841471746,-25.8736876448745,-60.10939841522884
22,1253.1893581722256,1188.8491395188614,750.1715701860355,63.66577195852676,2205.106586950204,4757.7126607482105,1246.0806196955489,-333.1536434092039,-32.07850794896201,-52.6651627577438
23,1078.9005634284863,563.5042425147259,263.613471518994,414.5694700616448,1825.170911857681,4856.230384208422,1284.3890015828895,-216.36634804411307,-23.856072658197863,4.2172266827696845
24,1520.3640623609044,764.7732051952594,775.7610342089051,-38.37436500424067,1174.553055863009,4855.828239927773,1406.9889877376827,-328.44150701410666,-29.729767432138523,-59.703358825765676
25,1604.0523962801403,-30.38012383905547,191.72185070959478,478.032680799098,1639.6921238554905,4763.327275609406,1800.0868254383056,-374.9238096272743,-18.344728838036833,-15.73880014396316
26,1307.5861539863113,-59.806092949714184,877.3069876330039,332.3978328775015,1319.7974373802897,4986.776121369487,1425.048518169393,-219.03604949323937,-25.113647333587025,77.20467628975968
27,1295.935415185003,1218.8945747161931,696.3189499644075,178.10851208617794,1425.7293661434824,5683.165643707335,1080.6884425216667,-398.81970176364257,-20.06334945766168,28.76119389839988
28,1189.6262902807434,589.1579391693587,645.9492363462682,1210.956227649982,2962.954844123079,4712.332700606221,1369.7902366346736,-201.9755246825055,-17.447177573755084,-73.60727828567754
29,1067.153230284433,18.49273652347273,383.98560830046637,1698.6459363019794,2264.524273567777,4378.133620592492,1513.948152459331,-177.1444663637147,-42.68316631947887,10.05791269473876
30,1753.1285287172263,-697.7949766816657,684.4800485031549,-217.57302377016129,1612.7628980374088,4831.60166623398,1405.2643143739863,-272.43142585119057,-34.1626085270742,-123.30918659854356
31,1819.4891313949543,-103.01456067582399,1093.9791027128035,-131.56334783527905,1913.2891431471594,4918.075617071575,1532.8274232969743,-342.5720232934871,25.54374874247299,117.07619397163461
32,1105.384905800629,-632.5325753636212,105.38639604256034,988.4937989177233,-65.39947576217008,5167.683866420287,1620.061579589168,-288.51315018010524,24.602912505361484,81.67635125367246
33,1583.5241556483606,-29.852336667916745,738.8533857983557,-1198.7282398370762,1676.3389287945138,4700.534341115294,1199.1307777044308,-221.36830028577626,24.195518558173728,-13.741003086366277
34,1416.402116683585,36.89395786933858,782.3335566300907,-143.4079741771032,1337.331258244783,3971.114308914904,1333.4995002834191,-244.4824305353859,26.360555052552183,62.44469776273393
