,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
0,1617.2457239067617,-343.53870787538716,682.824062043878,-432.95590384431034,1381.4037558343007,4425.269398827029,1866.882127164845,-214.7324342835537,-37.10875910210463,2.97992439104479
1,1507.1013188303978,-215.40575383750678,589.1225574698855,-508.1552544920439,1515.1772374190405,4616.983372579823,1297.3793405320564,-216.45258137962662,-58.26700636108494,-70.31631510970158
2,1592.012682580033,1072.9668808797146,500.6026637149035,668.6104809621481,2075.5396188574946,4134.966021655194,1463.4592406518227,-226.49210539932454,-35.009975453408494,-65.90027035403031
3,1743.257355586531,793.9334495801535,144.93119135568836,678.0979347258362,2861.2734897082573,4799.885864723438,1101.7047863981925,-185.84707343501324,-43.130639322614705,-77.61401157440548
4,1556.5376774251645,901.785248815872,410.43925867927516,141.12830544637575,2051.160259654371,5791.0748604559785,996.6603674081491,-232.6285022354698,-27.947683785722027,3.91073572510145
5,1504.354666427539,838.4744716970991,631.0875214944595,102.06729578800764,2014.8027097354889,5007.493370520419,1277.7792078708535,-387.13225713046097,-13.978033247366705,62.859024384141925
6,1377.7413434013365,850.9390002022297,181.6744603683244,134.1814370921128,2243.8731233441363,4290.94339317552,1330.1308828311364,-229.76393617132385,-26.978778267613134,-1.2130305212728558
7,1695.635669662015,1062.637130244104,225.9154435342289,994.3269366208654,2957.3235105557164,4588.9260513238,1393.8915599223524,-235.61388021344274,-31.733589080184313,-131.65136094667153
8,1699.5495874971093,226.53137755523198,815.2542263971213,-28.29879908067187,2252.210027533997,5314.342873810311,1716.0729909691274,-358.8397015490666,-48.860001097857904,-31.484625654069582
9,1877.2943819716338,-422.21933969421787,1134.0885810611555,-1311.9649022517092,1456.8916437936514,4868.829731537906,1771.2507154994175,-257.4013852769481,-57.6803574746795,-89.9679034971947
10,1702.7688075627216,-188.39466785378028,878.5668650525556,-1005.5183567261106,471.0930228215266,4527.99542991872,1960.4498334179075,-340.761577886548,-53.22271691797148,-98.65793843023542
11,1419.9168428214361,680.1407747836657,489.3129353600341,-278.91452055921116,510.22377244891595,4749.573762198612,1941.148104857246,-168.55501137615474,-42.60190339644603,-60.84206125835488
12,1338.2462030634074,-277.14834043096783,960.5253216749638,-83.01407218977033,759.7110091396662,4175.668945642168,1694.078166478307,-355.46619575342424,-24.996508084197416,17.658359556166516
13,1561.4659506569164,-115.86098791121384,869.7081087688784,266.9204081016326,1353.160008223974,4916.782868809661,1419.0378614433762,-194.0659332231679,-17.85192298226214,45.08509378567647
14,1938.2040790814572,233.993594466349,423.91005118089384,584.8044914180864,2555.8857965195207,4395.272332159143,1678.3269801331446,-169.25927298714916,-30.831630400420334,-101.09519657522276
15,1951.1116651229822,368.3071894613381,573.8538377857107,6.913597950747999,1412.6260282836033,4250.239922007229,1815.745632413735,-398.8211799692559,-10.045940342415742,-1.4301748128279534
16,2027.7626962104937,400.3131909902753,882.9745781383392,-80.67931802750081,2134.6246359395022,4136.913455047119,1581.4546201971095,-214.85752416251418,-29.571892767661762,-68.2335606219635
17,1920.7611912086331,719.3117131225052,818.1349725218151,544.1995430005986,1876.2492241984878,5247.443219416196,1318.520402811933,-394.7233208118812,-44.17775234564972,-66.20917002576857
18,1338.8200431954651,1171.7720979973187,356.90701932231826,672.3127220068418,1805.137375098764,5820.393057329493,1370.5318275241857,-235.72326651531395,-28.91603242064878,-138.77913209155247
19,896.2231688497824,1336.3951854631714,-52.91107017778572,700.5283365349976,2070.2272971106104,4573.3261816904405,1382.329553433552,-217.78843828420392,-13.875299350700331,57.54016987075848
20,1076.3826549777248,897.6165903925702,371.6334265452212,40.34970871257997,1788.7692065347583,3636.578834241678,1187.1443703422713,-202.38241119366697,8.527236771130415,28.737633558728838
21,1410.7505492357172,987.276694614443,574.5842476422235,843.9063059156842,2198.7812982179134,4509.500914933723,1041.3348792489423,-303.99143797272427,-26.285015060742836,-153.1251793561463
22,873.4244994221423,949.2718113247175,479.7760724442694,1352.5373734539364,2544.6446938958047,4684.977130843855,1161.7908774441607,-200.3160099550867,-2.5516812931493718,16.12173725359822
23,726.0812508375684,1625.8379074464883,-211.8023711715536,1838.0045021941469,3673.317527528627,4647.447892333579,857.4524964389155,-196.79973632110577,-12.762584931897502,-118.0307904066504
24,1232.9345822928608,1500.7168200250903,625.7949222492628,982.4499174898538,2583.8872374080556,4885.503586532571,892.8879704249273,-221.3830354358652,-36.51088704220834,-62.6507905136597
25,1076.1518327569675,1646.7676747282871,105.82569011066755,1631.6389251593582,3188.046640885203,5047.191642108123,958.2221934097639,-183.5505028555535,2.658950357925516,18.659281933984325
26,1136.351608628946,1891.3882662007704,415.8407309449805,809.3666934600722,2426.5343682690022,4311.927105167481,1015.12980565952,-161.0785475826177,-1.1900988901311713,40.73622400624098
27,848.8167052903017,448.29236868405224,445.8243349506359,928.5962840503323,2453.9976657897173,4900.913058207395,1145.5124297026175,-220.9413471487804,-13.368786696259178,80.90736442975259
28,969.8031220009576,737.6969784929719,280.89078019482446,1086.1763430677968,1665.2023087524235,4448.491942884537,1530.3974163732119,-222.10292994845287,-19.80561024181228,47.82690205542702
29,1082.290267900617,444.56672522407746,74.14350484125208,857.2989110869748,2523.8823489380766,4616.207847628637,1345.4989598479403,-214.1742174064683,-18.872644133037767,-40.39759967407598
30,776.575258081773,1496.3563173309658,-150.42283984486266,914.0609156168657,1912.607130706293,3740.293406024995,1513.225828382282,-222.26267475283768,-27.268155618556705,-99.09695162314341
31,1504.7326586887389,1666.6569599454847,586.8271568133254,511.53907041357616,834.5951309404795,3756.3897109612094,1326.3804458426052,-226.4536742379366,37.390737876292846,69.20130209869302
