,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
0,1764.5189951491188,-292.0221816086744,903.7082638407956,-673.7531033277089,620.996228051655,4196.747877675949,1860.6804096680828,-346.30068041668966,-57.482285482240506,-108.63465639382204
1,1638.57030697742,715.4809573913697,350.0572619902449,186.81687301707905,1749.7633881979136,3648.5136936527774,1840.4570884436873,-255.18943465503673,-10.060473103284714,-9.911704127172825
2,1792.2725108673599,-824.4487606840551,1005.5697885483477,-883.19265110478,534.6448757498258,4614.631837414563,1802.5978815191886,-308.2304769222715,-44.01734389625184,1.7290024521288387
3,1457.0136103380764,805.6611798943535,405.95344739801703,-379.88251545392325,1540.2764029314253,5727.5685779093865,1230.5917190608725,-322.13298100084916,-25.662582517705573,-37.557413365149976
4,1623.482864203033,1465.1156145353175,69.40705117269398,836.4817087472948,2888.9609346493285,5830.492934514025,1200.7882044663534,-183.52665393708742,-24.027717971515465,-132.20251495672923
5,1675.3265537366156,1586.1697238097668,8.469339772049864,1425.0803111562484,3525.0239704039363,4755.521320855168,1171.0350225850154,-230.101319037583,-18.707588900962875,-151.28504587562168
6,1620.0170177983323,1761.5812209550618,249.82023244046115,1376.6572034606036,3385.7821608648806,5087.631187660968,1138.7999006511395,-250.086023577398,-16.585841749109264,-58.940407413667856
7,1314.992593704018,165.34456688088932,340.31223767028996,1029.038374127421,2136.0316271124843,4710.347374182908,1456.86486458486,-224.174803853465,-27.505811277739667,-81.84235660943699
8,1667.288759717308,-822.2387929504922,981.0600927764983,-41.94892462232684,982.5653708965924,5204.878019595185,1759.7027707296602,-380.02767429279567,-36.27261542344861,-7.353440406502145
9,1360.9145216153343,-24.923272818426767,594.2118766903561,705.1080049463335,1965.8226590204931,5301.7810665181905,1481.3655687728392,-320.6709043319056,-18.1165600583085,-59.83932944108059
10,1417.6303400076058,644.3466731491247,474.91525838473126,141.4343298387588,1873.6878240045444,4953.909875494802,1592.227044240035,-369.27025857289516,-22.327848610105946,-0.7737442707660946
11,1161.6883634193646,-492.30272779681445,607.0845038096559,621.0420440520227,1497.044490340381,5304.528368286544,1738.1555654789681,-414.55052207036124,-30.619325354886485,71.51094282585282
12,1257.8234450736327,-564.550638132261,548.2219678040763,772.2355094200225,2447.47714998196,5397.391747068174,1432.4527943851606,-393.53130938456724,-30.830035523618953,2.4478181252758517
