,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
0,1673.1283589201535,-655.281165987017,848.0955074308201,83.33295722228434,719.4577836655956,5612.089838668202,1887.1568209196894,-323.07054384277825,-48.5240100931986,-83.24513041221712
1,1419.555826710849,465.85651956280344,357.75324395094464,-1.6354620789229557,692.2815522100095,5101.147996386041,2030.0776648883605,-356.7914051077112,-21.142522622212397,25.566184538503457
2,1856.9772405591134,-1166.2192312201216,660.4054544001199,-1258.232099783226,675.6550837374082,4307.85849407138,1972.7143374975933,-273.81535108437447,-49.02294011526014,5.5568135725949475
3,1299.1333633476406,254.83183241016553,771.7979034162838,-68.52516150309776,1697.0366801518844,4807.2511400170815,1494.3109360088322,-272.00038505364233,-14.299055587685995,-9.357697715490794
4,1674.4197340615078,620.2574663180208,579.4718450918172,639.5480027270253,2510.0309040226116,4761.840701519716,1396.5771230902728,-348.60349749448153,-26.574400138534344,-107.70381196409542
5,1582.1087716366465,1178.4244296275695,468.0849276528299,1481.340897574193,3177.1091845184005,4734.35555652264,1266.3844128061273,-208.58739609613528,-28.18448503894944,-130.35034397198598
6,1455.2801999064422,1570.6798130393363,323.079167482089,512.5079396429261,2866.811457489387,5156.375645028179,1019.1888028714978,-352.8655024417967,-12.150461458541113,-65.03517007374353
7,1342.7086696292845,-72.15752125892456,311.05128546287284,465.8339245780393,2210.929445670155,4389.565943432789,1453.7043426181926,-240.2584618533079,-30.29769119222913,24.15513430354971
8,1547.4184237639852,-423.3863131122368,828.400685794835,-82.64698791086516,1193.1053470056636,4026.9030756977686,2043.284926841699,-357.8625175519723,-45.809056202284665,-36.524082327392
9,1353.4481044708687,-267.4201931477526,399.1231106027258,300.5783745790428,1700.5728828921679,4588.477473282774,1475.9522430972568,-300.1218786088613,-18.449144645331494,-44.892980219307574
10,1452.7611022415545,8.639988285996537,555.457924583211,258.1823373094526,1614.2960692715508,4757.635434533481,1687.9887246214685,-357.3719589622529,-35.718991513423504,37.664543502476796
11,1657.0284491090588,-743.8198569217097,661.4354595295431,-164.31102022032564,2388.044090635176,4683.56244649947,1591.9002225758243,-363.9210108181926,-40.39856510278003,91.06298543079274
12,1233.2867359829015,-235.12553271357862,613.2412863792074,-354.9057064618195,2115.3459077837024,4349.882916858526,1554.5371389269883,-324.6823998693457,-38.67239871761262,70.67260959084425
13,1618.0836723015054,-63.15110947678352,802.9964818209817,1433.32825351767,2193.6412015613287,4599.521819217071,1552.2406526458306,-190.2622892144162,-38.89763474485895,6.250402236181927
14,1784.7363225870654,434.7301577331284,574.8608879170683,122.87783814926047,1256.4101951221505,4472.44712213043,1604.7845465465136,-358.9298810880568,-25.72293986610341,-12.493639780393941
15,1653.259944090797,-165.91954506922605,246.66334621380224,-234.12417081989,1299.4558295756815,4668.246940295087,1842.1239933037332,-321.2548639001915,-27.46791298954504,-18.72983722245843
16,1587.7311252401782,-630.3642089788148,636.8054179778915,110.8063382849511,1131.2567677255413,4213.795275092995,1744.21371536654,-323.256110851171,-34.36457215552842,-8.165820822027136
17,1409.5013293106795,-660.4239517152807,60.52802245053698,-135.80952688559233,1720.5786010218358,4792.641457124427,1493.6002775251902,-383.6976083191276,-29.77220053157472,40.80192934906038
18,1349.0338847514563,-429.50693781665996,509.12943038077077,-746.2040481794614,1200.7151307219315,4325.603938078537,1800.9185446401052,-358.83755761682664,-49.25400539964834,22.54665498397926
19,1198.4130571696992,615.4953410860201,-41.15997871410599,591.5103840089408,1698.8292456435074,5030.632142189431,1324.867018998169,-239.90109934354206,-31.066372394643043,26.279539011780805
20,1289.5615529422394,462.20485952567174,863.6945772930715,625.8676034556238,2166.1785727180654,4699.026896916178,1234.0794126570504,-311.9162321741863,-29.220728568936103,-48.34289683151224
21,909.0459239585018,790.2313516323748,-271.43776290398597,522.8125138869317,2127.360710502102,4593.999548276331,1607.3869098503353,-328.6698609140193,-20.26971062356098,-26.274949740630902
22,1122.9800673980808,999.0012375865222,576.4965020523259,934.0408901524452,1911.9306363062678,5117.654296584536,1316.134335657633,-330.1831212001049,-41.30671804100652,-32.92158707039733
23,1128.9960982231469,1376.4457725550574,357.8829721601357,886.2660333782321,1674.134541940597,4800.88446928375,1366.2015941536729,-210.85061712490364,-32.956330822454575,-37.01143077908639
24,1211.6007843883826,163.91185080868706,857.8385802838968,51.880980982932385,1590.554957037535,5438.425184980532,1530.001640625397,-275.0980743899369,-28.038836655638455,-103.50376942738046
25,1391.8354233788195,98.51388387578902,157.17976136832152,-219.48522021795145,1334.9547059953707,5364.169247070377,1815.2007579567858,-362.42784051209344,-13.540286955067586,-19.30172926733043
26,1321.9508109118406,-124.88802983655233,805.875927450488,-62.90941806778113,1320.1004184709136,4817.570911624264,1406.049829291803,-161.17297203874202,-33.74702060296519,75.19272338402826
27,1327.4977885010067,1513.0161582581,783.6406610463725,-398.90409186837917,1605.8136703639248,4485.846868513806,1157.1709943562764,-315.70806855452014,-27.09727702889276,36.859692926697086
28,1136.6796022946564,503.6833817889436,351.3722287488919,803.543633070329,2698.693192586558,4607.284800748359,1232.8023020117926,-195.32325614473808,-25.36896148984336,15.08937519432886
29,1179.8281357668384,459.377359247556,303.0927694018703,212.49687887326593,2092.0908570423776,4101.451619053308,1426.9947652563135,-220.9450878923296,-22.1991580361539,-39.92871063942588
30,1809.181421702283,-494.0540532271002,1072.140970780937,-233.09810615006757,2103.098944905491,4828.662627184212,1306.5906896872445,-206.6588675996329,-14.245287373739487,-127.46396313291811
31,1859.5501354736875,187.78165288679878,1125.6084705905814,125.42466798119278,1797.6592834455782,4679.4220982006245,1673.2466946722418,-278.80020318908174,33.49204330617627,76.43993564330492
32,1033.3763284001857,-584.1500387697066,269.0615483139965,1668.510461173716,-524.3000813400929,3861.963110657347,1767.6390710514572,-307.4122628448273,-4.133130730443035,137.69303492767938
33,1732.5398490539183,-681.3729322978679,770.9833973280508,-472.42905062743995,1731.5656289448475,4523.104808048015,1278.1108921419439,-325.2508311281295,35.517183520409205,73.88984041215431
34,1225.3091636368135,-283.5670634020844,686.885520058205,-260.46412407940625,1254.5805445375618,4954.055522450118,1639.108917539722,-319.0931388960302,27.22973194306725,-14.062184762374201
35,1271.200293901013,-151.45045190508486,701.8125321707059,30.80133491137252,1193.3928385631002,5333.837576622779,1605.4020533284472,-311.7061250128094,27.7363621712014,73.13207700132807
36,1444.381266319614,113.50282499340506,989.2950347895701,102.48462742208517,1686.0674837481279,5183.603522201836,1720.3084675614864,-273.21116342135815,15.719150223354752,100.5561108799113
37,1399.912519452238,62.910461688040584,607.3481029161792,856.7243326803859,2429.992420166541,6119.905806714174,1793.4753491819595,-296.44691604801335,28.42618394036335,72.98166914966441
